집계일자,시군명,구분명,전화번호안내,소재지우편번호,소재지지번주소,소재지도로명주소,logitude,latitude
2015-09-18,여주시,여주시청,031-887-2112,469704,경기도 여주시 홍문동 4번지,경기도 여주시 세종로 1,127.6366239,37.298213
2015-09-18,여주시,여흥동,031-887-3763,469803,경기도 여주시 상동 285-2번지,경기도 여주시 여흥로 148,127.639708,37.295044
2015-09-18,부천시,역곡1동,032-625-5722,420101,경기도 부천시 역곡동 225-29번지,경기도 부천시 부일로791번길 14,126.8166945,37.4892536
2015-09-18,부천시,역곡2동,032-625-5742,420100,경기도 부천시 역곡동 36-9번지,경기도 부천시 부일로699번길 35,126.8066708,37.4860733
2015-09-18,부천시,역곡3동,032-625-6742,422103,경기도 부천시 괴안동 108-1번지,경기도 부천시 부광로8번길 53,126.8102164,37.4825831
2015-09-18,용인시,역삼동,031-324-5921,449933,용인시 처인구 명지로26번길 10,,127.187231,37.233805
2015-09-18,수원시,연무동,031-228-5771,440808,경기도 수원시 장안구 연무동 181-1번지,경기도 수원시 장안구 경수대로 757,127.02149,37.290433
2015-09-18,시흥시,연성동,031-310-4692,429843,경기도 시흥시 장현동 272-9번지,경기도 시흥시 새재로 30,126.8034528,37.3815286
2015-09-18,연천군,연천군청,031-834-2211,486701,경기도 연천군 연천읍 차탄리 290-1번지,경기도 연천군 연천읍 연천로 220,127.07526,38.0965115
2015-09-18,연천군,연천읍,031-839-2601,486800,경기도 연천군 연천읍 차탄리 4-4번지,경기도 연천군 연천읍 연천로 302,127.0758604,38.1038877
2015-09-18,용인시,영덕동,031-324-680-1~9,446908,경기도 용인시 기흥구 영덕동 974-7번지,경기도 용인시 기흥구 흥덕2로 115,127.0738103,37.2778448
2015-09-18,포천시,영북면,031-538-3910,487892,경기도 포천시 영북면 운천리 340-6번지,경기도 포천시 영북면 영북로 166,127.2756357,38.0892933
2015-09-18,포천시,영중면,031-538-3907,487883,경기도 포천시 영중면 양문리 833-2번지,경기도 포천시 영중면 양문로 151,127.2454907,38.0057079
2015-09-18,수원시,영통1동,031-228-8727,443809,경기도 수원시 영통구 영통동 947-6번지,경기도 수원시 영통구 봉영로1759번길 23,127.0805544,37.2663431
2015-09-18,수원시,영통2동,031-228-8744,443812,경기도 수원시 영통구 영통동 977-3번지,경기도 수원시 영통구 영통로217번길 12,127.0563236,37.2469631
2015-09-18,수원시,영통구청,031-228-8585,443765,경기도 수원시 영통구 매탄동 1268번지,경기도 수원시 영통구 효원로 407,127.0465075,37.2596
2015-09-18,수원시,영화동,031-228-5628,440818,경기도 수원시 장안구 영화동 250-1번지,경기도 수원시 장안구 수성로382번길 24,127.0141019,37.293163
2015-09-18,군포시,오금동,031-390-8506,435058,경기도 군포시 금정동 871-13번지,경기도 군포시 고산로 406,126.9295356,37.3510324
2015-09-18,남양주시,오남읍,031-590-2605,472881,경기도 남양주시 오남읍 양지리 96-10번지,경기도 남양주시 오남읍 진건오남로 806-34,127.2048422,37.6985759
2015-09-18,오산시,오산시청,031-370-3114,447701,경기도 오산시 오산동 915번지,경기도 오산시 성호대로 141,127.0776652,37.1490355
2015-09-18,평택시,오성면,031-8024-8810,451873,경기도 평택시 오성면 숙성리 129-1번지,경기도 평택시 오성면 숙성시장길 23,126.9803196,37.0077606
2015-09-18,의왕시,오전동,031-345-3171,437817,경기도 의왕시 오전동 844-18번지,경기도 의왕시 찬우물길 11,126.9715207,37.3536017
2015-09-18,부천시,오정구청,032-625-7114,421705,경기도 부천시 오정동 129번지,경기도 부천시 성오로 172,126.7960269,37.5283485
2015-09-18,부천시,오정동,032-625-7702,421170,경기도 부천시 오정동 114-4번지,경기도 부천시 오정로252번길 88,126.7907626,37.5288438
2015-09-18,광주시,오포읍,031-760-4836,464909,경기도 광주시 오포읍 추자리 102-16번지,경기도 광주시 오포읍 오포로859번길 29,127.2285945,37.3661933
2015-09-18,여주시,오학동,031-887-3971,469855,경기도 여주시 오학동 254-1번지,경기도 여주시 여양로 313,127.64439,37.30972
2015-09-18,양평군,옥천면,031-770-3131,476832,경기도 양평군 옥천면 옥천리 865-17번지,경기도 양평군 옥천면 옥천길 21,127.4560503,37.5181476
2015-09-18,안산시,와동,031-481-6601,425840,경기도 안산시 단원구 와동 280-1번지,경기도 안산시 단원구 선부로 273,126.825558,37.3417704
2015-09-18,남양주시,와부읍,031-590-2601,472900,경기도 남양주시 와부읍 덕소리 117-1번지,경기도 남양주시 와부읍 월문천로 35,127.2163294,37.5855145
2015-09-18,연천군,왕징면,031-839-2607,486870,경기도 연천군 왕징면 무등리 8-2번지,경기도 연천군 왕징면 왕산로 44,127.0128027,38.058599
2015-09-18,양평군,용문면,031-770-3311,476845,경기도 양평군 용문면 다문리 344-2번지,경기도 양평군 용문면 용문로 389,127.5957113,37.4867442
2015-09-18,용인시,용인시청,031-324-2114,449704,경기도 용인시 처인구 삼가동 556번지,경기도 용인시 처인구 중부대로 1199,127.1779688,37.240867
2015-09-18,수원시,우만1동,031-228-7610,442819,수원시 팔달구 경수대로 656번길 37-17 (우만동 506),,127.0294188,37.2853824
2015-09-18,수원시,우만2동,031-228-7611,442816,경기도 수원시 팔달구 우만동 108-3번지,경기도 수원시 팔달구 중부대로207번길 33,127.0397805,37.2780017
2015-09-18,화성시,우정읍,031-369-280-1~7,445955,경기도 화성시 우정읍 조암리 411-1번지,경기도 화성시 우정읍 쌍봉로 109-14,126.8153619,37.0898254
2015-09-18,파주시,운정1동,031-940-5751,413190,경기도 파주시 와동동 1390번지,경기도 파주시 금바위로 10,126.7585956,37.7253124
2015-09-18,파주시,운정2동,031-940-8651,413110,경기도 파주시 목동동 656번지,경기도 파주시 해솔로 90,126.7466414,37.7288768
2015-09-18,파주시,운정3동,031-940-8771,413833,경기도 파주시 동패동 1759-2번지,경기도 파주시 와석순환로 125,126.7458456,37.7121171
2015-09-18,성남시,운중동,031-729-7970,463440,경기도 성남시 분당구 운중동 935번지,경기도 성남시 분당구 운중로138번길 10,127.0778911,37.3905828
2015-09-18,안산시,원곡1동,031-481-6605,425847,경기도 안산시 단원구 원곡동 821-1번지,경기도 안산시 단원구 원선로 31,126.7969129,37.3279173
2015-09-18,안산시,원곡2동,031-481-6606,425907,경기도 안산시 단원구 원곡동 936-5번지,경기도 안산시 단원구 원선로 91,126.8018317,37.331609
2015-09-18,안성시,원곡면,031-678-3860,456811,경기도 안성시 원곡면 외가천리 273-1번지,경기도 안성시 원곡면 가천중앙1길 46,127.129479,37.0394276
2015-09-18,안산시,원곡본동,031-481-6604,425846,경기도 안산시 단원구 원곡동 991-3번지,경기도 안산시 단원구 부부로 55,126.7908684,37.3332877
2015-09-18,부천시,원미1동,032-625-5662,420111,경기도 부천시 원미동 99-2번지,경기도 부천시 부천로122번길 60,126.7885335,37.4944972
2015-09-18,부천시,원미2동,032-625-5682,420110,경기도 부천시 원미동 126-4번지,경기도 부천시 조종로36번길 26,126.7882919,37.491938
2015-09-18,부천시,원미구청,032-625-5114,420701,경기도 부천시 원미동 71번지,경기도 부천시 부천로136번길 27,126.7875139,37.4967335
2015-09-18,용인시,원삼면,031-324-5741,449872,경기도 용인시 처인구 원삼면 고당리 88-1번지,경기도 용인시 처인구 원삼면 원양로 64,127.3132635,37.1665888
2015-09-18,고양시,원신동,031-8075-5672,214070,경기도 고양시 덕양구 신원동 437-25번지,경기도 고양시 덕양구 호국로 1261,126.875808,37.67734
2015-09-18,부천시,원종1동,032-625-7622,421201,경기도 부천시 원종동 233-3번지,경기도 부천시 원종로51번길 43,126.8054638,37.5259605
2015-09-18,부천시,원종2동,032-625-7642,421202,경기도 부천시 오정동 139-7번지,경기도 부천시 성오로 129,126.7991352,37.5251787
2015-09-18,수원시,원천동,031-228-8686,443822,경기도 수원시 영통구 원천동 610번지,경기도 수원시 영통구 중부대로 339,127.0532675,37.2734948
2015-09-18,평택시,원평동,031-8024-5710,450040,경기도 평택시 통복동 172-6번지,경기도 평택시 원평2로 9,127.0804949,36.9892772
2015-09-18,김포시,월곶면,031-980-5345,415870,경기도 김포시 월곶면 군하리 83-2번지,경기도 김포시 월곶면 군하로276번길 20,126.5521383,37.7169678
2015-09-18,파주시,월롱면,031-940-8068,413812,경기도 파주시 월롱면 위전리 598-4번지,경기도 파주시 월롱면 휴암로 11,126.7901972,37.7961275
2015-09-18,안산시,월피동,031-481-5608,426829,경기도 안산시 상록구 부곡동 738번지,경기도 안산시 상록구 시낭북로 4,126.8568333,37.3337031
2015-09-18,용인시,유림동,031-324-5954,449935,경기도 용인시 처인구 유방동 475-20번지,경기도 용인시 처인구 백옥대로 1315,127.2120516,37.252856
2015-09-18,이천시,율면,031-641-8001,467891,경기도 이천시 율면 고당리 241-22번지,경기도 이천시 율면 고당로 132,127.5464534,37.0943111
2015-09-18,수원시,율천동,031-228-5605,440828,경기도 수원시 장안구 율전동 433-2번지,경기도 수원시 장안구 서부로2106번길 27,126.9714245,37.2976151
2015-09-18,성남시,은행1동,031-729-6690,462152,경기도 성남시 중원구 은행동 2192번지,경기도 성남시 중원구 은행로 85,127.1689249,37.452121
2015-09-18,성남시,은행2동,031-729-6710,462152,경기도 성남시 중원구 은행동 1032번지,경기도 성남시 중원구 은이로 21,127.166673,37.457079
2015-09-18,시흥시,은행동,031-310-4392,429835,경기도 시흥시 은행동 113-9번지,경기도 시흥시 수인로3247번길 25,126.798014,37.436309
2015-09-18,양주시,은현면,031-8082-7544,482862,경기도 양주시 은현면 선암리 341-2번지,경기도 양주시 은현면 은현로 66,127.0247734,37.874911
2015-09-18,의왕시,의왕시청,031-345-2114,437701,경기도 의왕시 고천동 171번지,경기도 의왕시 시청로 11,126.9679891,37.3453186
2015-09-18,의정부시,의정부1동,031-828-4110,480011,경기도 의정부시 의정부동 225-1번지,경기도 의정부시 가능로152번길 14,127.0476183,37.7464489
2015-09-18,의정부시,의정부2동,031-828-4120,480012,경기도 의정부시 의정부동 433-52번지,경기도 의정부시 신흥로 275,127.0427861,37.7407818
2015-09-18,의정부시,의정부3동,031-828-4130,480013,경기도 의정부시 의정부동 371번지,경기도 의정부시 경의로 120,127.0489346,37.7327536
2015-09-18,의정부시,의정부시청,031-828-2114,480703,경기도 의정부시 의정부동 326-2번지,경기도 의정부시 시민로 1,127.0338355,37.7380638
2015-09-18,안산시,이동,031-481-5612,426857,경기도 안산시 상록구 이동 578-12번지,경기도 안산시 상록구 이동로 46,126.8608393,37.3054479
2015-09-18,용인시,이동면,031-324-569-1~2,449832,경기도 용인시 처인구 이동면 송전리 750-3번지,경기도 용인시 처인구 이동면 경기동로 673,127.196198,37.1411206
2015-09-18,포천시,이동면,031-538-3909,487863,경기도 포천시 이동면 장암리 245-3번지,경기도 포천시 이동면 화동로 2048,127.3673062,38.0307208
2015-09-18,성남시,이매1동,031-729-7790,463829,경기도 성남시 분당구 이매동 109번지,경기도 성남시 분당구 성남대로779번길 10,127.1271642,37.3995539
2015-09-18,성남시,이매2동,031-729-7810,463806,경기도 성남시 분당구 이매동 138번지,경기도 성남시 분당구 탄천로79번길 19,127.1218922,37.3995775
2015-09-18,이천시,이천시청,031-644-2000,467717,경기도 이천시 중리동 490번지,경기도 이천시 부악로 40,127.4350343,37.2721236
2015-09-18,수원시,인계동,031-228-7612,442831,경기도 수원시 팔달구 인계동 909-69번지,경기도 수원시 팔달구 인계로29번길 6,127.0213359,37.2703764
2015-09-18,구리시,인창동,031-550-2603,471010,경기도 구리시 인창동 576-6번지,경기도 구리시 응달말로 46,127.1349912,37.6045311
2015-09-18,안산시,일동,031-481-5601,426856,경기도 안산시 상록구 일동 706-3번지,경기도 안산시 상록구 성호로 53,126.8661998,37.3103268
2015-09-18,포천시,일동면,031-538-3908,487851,경기도 포천시 일동면 기산리 96-137번지 일동면사무소 96동 137호,경기도 포천시 일동면 화동로1099번길 30,127.3172872,37.9612753
2015-09-18,고양시,일산1동,031-8075-7704,411311,경기도 고양시 일산서구 일산동 963-6번지,경기도 고양시 일산서구 원일로 55,126.768521,37.687197
2015-09-18,고양시,일산2동,031-8075-7736,411312,경기도 고양시 일산서구 일산동 1679 (일산서구 일산시장로 3),,126.7772793,37.6846
2015-09-18,고양시,일산3동,031-915-8618,411313,경기도 고양시 일산서구 일산동 1100번지,경기도 고양시 일산서구 강선로 158,126.770232,37.676898
2015-09-18,고양시,일산동구청,031-909-9000,410702,경기도 고양시 일산동구 마두동 815번지,경기도 고양시 일산동구 중앙로 1256,126.774914,37.658559
2015-09-18,고양시,일산서구청,031-909-9000,411702,경기도 고양시 일산서구 대화동 2199번지,경기도 고양시 일산서구 중앙로 1542,126.750632,37.675112
2015-09-18,안성시,일죽면,031-678-3890,456915,경기도 안성시 일죽면 송천리 253-1번지,경기도 안성시 일죽면 금일로 433,127.4770372,37.0905667
2015-09-18,수원시,입북동,031-228-6627,441470,경기도 수원시 권선구 입북동 429-9번지,경기도 수원시 권선구 입북로 17,126.9595437,37.293211
2015-09-18,의정부시,자금동,031-828-4190,480130,경기도 의정부시 금오동 285-52번지,경기도 의정부시 거북로 13,127.0581599,37.7503111
2015-09-18,김포시,장기동,031-980-5967,415798,경기도 김포시 장기동 2055-2번지,경기도 김포시 김포한강2로 112,126.6713321,37.6397251
2015-09-18,연천군,장남면,031-839-2610,486890,경기도 연천군 장남면 원당리 681-5번지,경기도 연천군 장남면 장백로 244,126.8845718,37.9821301
2015-09-18,파주시,장단출장소,031-940-8245,413920,경기도 파주시 군내면 백연리 480-1번지,경기도 파주시 군내면 통일촌길 220,126.7309526,37.9061392
2015-09-18,수원시,장안구청,031-228-5114,440715,경기도 수원시 장안구 조원동 888번지,경기도 수원시 장안구 송원로 101,127.0096236,37.3033812
2015-09-18,화성시,장안면,031-369-279-1~7,445942,경기도 화성시 장안면 사랑리 138-14번지,경기도 화성시 장안면 포승장안로 1460-7,126.8311496,37.0794939
2015-09-18,의정부시,장암동,031-828-4150,480030,경기도 의정부시 장암동 20-10번지,경기도 의정부시 장곡로250번길 23,127.0542663,37.7264084
2015-09-18,고양시,장항1동,031-8075-6915,411381,경기도 고양시 일산동구 장항동 578-2번지,경기도 고양시 일산동구 장항로225번길 72,126.770714,37.641578
2015-09-18,고양시,장항2동,031-8075-6932,411382,경기도 고양시 일산동구 장항동 900번지,경기도 고양시 일산동구 노루목로 114,126.778302,37.649838
2015-09-18,이천시,장호원읍,031-641-3001,467900,경기도 이천시 장호원읍 진암리 17-21번지,경기도 이천시 장호원읍 서동대로 8844-6,127.6168367,37.1149424
2015-09-18,양주시,장흥면,031-8082-7632,482812,경기도 양주시 장흥면 일영리 137-2번지,경기도 양주시 장흥면 권율로 7,126.9410669,37.717883
2015-09-18,군포시,재궁동,031-390-8505,435055,경기도 군포시 금정동 850-4번지,경기도 군포시 번영로550번길 25,126.9390419,37.3584406
2015-09-18,파주시,적성면,031-940-8181,413913,경기도 파주시 적성면 마지리 48-1번지,경기도 파주시 적성면 청송로 1013,126.9176169,37.954283
2015-09-18,연천군,전곡읍,031-839-2602,486900,경기도 연천군 전곡읍 은대리 573번지,경기도 연천군 전곡읍 은전로 45,127.0637091,38.0280123
2015-09-18,여주시,점동면,031-887-3812,469872,경기도 여주시 점동면 청안리 124-1번지,경기도 여주시 점동면 청안로 132,127.6622982,37.2060123
2015-09-18,화성시,정남면,031-369-462-1~6,445961,경기도 화성시 정남면 신리 260-1번지,경기도 화성시 정남면 서봉로 998,126.9711115,37.1602738
2015-09-18,고양시,정발산동,031-8075-6771,411314,경기도 고양시 일산동구 정발산동 1212번지,경기도 고양시 일산동구 일산로 422,126.779815,37.672418
2015-09-18,시흥시,정왕1동,031-310-4542,429861,경기도 시흥시 정왕동 1785-3번지,경기도 시흥시 정왕대로298번길 15,126.7439849,37.3402596
2015-09-18,시흥시,정왕2동,031-310-4572,429853,경기도 시흥시 정왕동 1849-1번지,경기도 시흥시 정왕대로 122,126.7289508,37.3510384
2015-09-18,시흥시,정왕3동,031-310-4604,429864,경기도 시흥시 정왕동 1866-1번지,경기도 시흥시 정왕대로53번길 38,126.7264484,37.3576102
2015-09-18,시흥시,정왕4동,031-310-4632,429865,경기도 시흥시 정왕동 1878-13번지,경기도 시흥시 함송로29번길 23,126.7322537,37.365502
2015-09-18,시흥시,정왕본동,031-310-4525,429455,경기도 시흥시 정왕동 2149-3번지,경기도 시흥시 역전로 228,126.7460667,37.3494077
2015-09-18,성남시,정자1동,031-729-7690,463010,경기도 성남시 분당구 정자동 147번지,경기도 성남시 분당구 황새울로18번길 14,127.1115403,37.3614492
2015-09-18,수원시,정자1동,031-228-5626,440840,경기도 수원시 장안구 정자동 840-96번지,경기도 수원시 장안구 정자로130번길 20,126.9912923,37.3022135
2015-09-18,성남시,정자2동,031-729-7710,463833,경기도 성남시 분당구 정자동 118번지,경기도 성남시 분당구 내정로 66,127.1152678,37.3660048
2015-09-18,수원시,정자2동,031-228-5607,440832,경기도 수원시 장안구 정자동 32-7번지,경기도 수원시 장안구 송정로24번길 34,127.0004375,37.2950777
2015-09-18,성남시,정자3동,031-729-7730,463814,경기도 성남시 분당구 정자동 201번지,경기도 성남시 분당구 돌마로 242,127.1195538,37.360789
2015-09-18,수원시,정자3동,031-228-5712,440841,경기도 수원시 장안구 정자동 879-4번지,경기도 수원시 장안구 대평로 85,126.9925833,37.2957009
2015-09-18,파주시,조리읍,031-940-8121,413823,경기도 파주시 조리읍 봉일천리 188-6번지,경기도 파주시 조리읍 봉천로 64,126.8052374,37.7447623
2015-09-18,남양주시,조안면,031-590-2609,472870,경기도 남양주시 조안면 조안리 173-3번지,경기도 남양주시 조안면 북한강로 120,127.3034557,37.5358833
2015-09-18,수원시,조원1동,031-228-5610,440847,경기도 수원시 장안구 조원동 735번지,경기도 수원시 장안구 금당로 56,127.0164992,37.3017982
2015-09-18,수원시,조원2동,031-228-5733,440200,경기도 수원시 장안구 조원동 877번지,경기도 수원시 장안구 송원로 109-50,127.009678,37.3056158
2015-09-18,고양시,주교동,031-8075-5654,412010,경기도 고양시 덕양구 주교동 265-1번지,경기도 고양시 덕양구 고양대로1315번길 71,126.829602,37.659442
2015-09-18,고양시,주엽1동,031-911-0488,411371,경기도 고양시 일산서구 주엽동 69번지,경기도 고양시 일산서구 강성로 109,126.763279,37.670075
2015-09-18,고양시,주엽2동,031-8075-7852,411372,경기도 고양시 일산서구 일산동 1069번지,경기도 고양시 일산서구 후곡로 58,126.7658371,37.6820335
2015-09-18,안성시,죽산면,031-678-3920,456894,경기도 안성시 죽산면 죽산리 348번지,경기도 안성시 죽산면 죽산초교길 61,127.422482,37.0785588
2015-09-18,용인시,죽전1동,031-324-8661,448161,경기도 용인시 수지구 죽전동 1070-9번지,경기도 용인시 수지구 대지로15번길 50,127.1139958,37.3310497
2015-09-18,용인시,죽전2동,031-264-6977,448160,경기도 용인시 수지구 죽전동 1003-229번지,경기도 용인시 수지구 포은대로 523,127.1067309,37.3259098
2015-09-18,부천시,중1동,032-625-5842,420021,경기도 부천시 중동 1184번지,경기도 부천시 조마루로 250,126.7714118,37.4978531
2015-09-18,부천시,중2동,032-625-5862,420022,경기도 부천시 중동 1192-2번지,경기도 부천시 심중로119번길 8,126.7698993,37.4939795
2015-09-18,부천시,중3동,032-625-5882,420855,경기도 부천시 중동 1078-4번지,경기도 부천시 옥산로113번길 39,126.7780529,37.5037439
2015-09-18,부천시,중4동,032-625-5902,420847,경기도 부천시 중동 1032번지,경기도 부천시 석천로209번길 15,126.7625923,37.5060493
2015-09-18,부천시,중동,032-625-5822,420020,경기도 부천시 중동 801번지,경기도 부천시 부일로 342,126.768186,37.4878133
2015-09-18,이천시,중리동,031-633-9003,467030,경기도 이천시 중리동 187번지,경기도 이천시 서희로 27,127.4418958,37.277872
2015-09-18,연천군,중면,031-839-2609,486810,경기도 연천군 중면 삼곶리 302번지,경기도 연천군 중면 군중로 400,127.0191034,38.1358246
2015-09-18,광주시,중부면,031-760-4984,464809,경기도 광주시 남한산성면 광지원리 112번지,경기도 광주시 남한산성면 남한산성로 2,127.2442808,37.4633816
2015-09-18,고양시,중산동,031-8075-6741,410831,경기도 고양시 일산동구 중산동 1573-4번지,경기도 고양시 일산동구 중산로 224,126.780433,37.691769
2015-09-18,과천시,중앙동,02-2150-3100,427806,경기도 과천시 관문동 107-5번지,경기도 과천시 관악산길 58,126.9926915,37.4360881
2015-09-18,동두천시,중앙동,031-860-3056,483800,경기도 동두천시 생연동 587-16번지,경기도 동두천시 생연로 172,127.0532394,37.9077572
2015-09-18,성남시,중앙동,031-729-6630,462170,경기도 성남시 중원구 중앙동 7-1번지,경기도 성남시 중원구 광명로 281,127.1574795,37.4439808
2015-09-18,여주시,중앙동,031-887-3411,12623,경기도 여주시 하동 134-11번지,경기도 여주시 여흥로11번길 26,127.628936,37.298663
2015-09-18,오산시,중앙동,031-370-6200,447010,경기도 오산시 오산동 850-1번지,경기도 오산시 경기대로 307,127.072989,37.152003
2015-09-18,용인시,중앙동,031-324-5894,449925,경기도 용인시 처인구 김량장동 303-3번지,경기도 용인시 처인구 금령로78번길 7,127.2056662,37.2342373
2015-09-18,평택시,중앙동,031-8024-6910,459812,경기도 평택시 서정동 342번지,경기도 평택시 서정역로 16,127.0560559,37.0555602
2015-09-18,성남시,중원구청,031-729-6114,462712,경기도 성남시 중원구 성남동 3129번지,경기도 성남시 중원구 제일로 36,127.1372991,37.4303971
2015-09-18,이천시,증포동,031-633-1002,467802,경기도 이천시 증포동 182-5번지,경기도 이천시 증신로156번길 15,127.4524841,37.2903852
2015-09-18,남양주시,지금동,031-590-2665,472080,경기도 남양주시 지금동 74-1번지,경기도 남양주시 강변북로 911-24,127.1684645,37.6093895
2015-09-18,수원시,지동,031-228-7609,442838,경기도 수원시 팔달구 지동 479번지,경기도 수원시 팔달구 팔달문로115번길 5,127.0284703,37.282038
2015-09-18,평택시,지산동,031-8024-7030,459110,경기도 평택시 지산동 798-4번지,경기도 평택시 송탄로 379,127.0575834,37.0774051
2015-09-18,양평군,지평면,031-770-3281,476874,경기도 양평군 지평면 지평리 581-1번지,경기도 양평군 지평면 지평의병로116번길 1,127.6393102,37.4745259
2015-09-18,남양주시,진건읍,031-590-2604,472701,경기도 남양주시 진건읍 사능리 645-1번지,경기도 남양주시 진건읍 진건오남로 41-19,127.177687,37.6546414
2015-09-18,화성시,진안동,031-369-4500,445390,경기도 화성시 진안동 460-9번지,경기도 화성시 병점4로 34,127.0350013,37.2133334
2015-09-18,평택시,진위면,031-8024-6712,451864,경기도 평택시 진위면 봉남리 229번지,경기도 평택시 진위면 봉남길 61,127.0908939,37.1001164
2015-09-18,남양주시,진접읍,031-590-2602,472865,경기도 남양주시 진접읍 장현리 68-39번지,경기도 남양주시 진접읍 금강로 1509-26,127.1898638,37.7263293
2015-09-18,고양시,창릉동,031-8075-5772,412090,경기도 고양시 덕양구 동산동 46번지,경기도 고양시 덕양구 고양대로 1988,126.899241,37.646407
2015-09-18,포천시,창수면,031-538-3906,487921,경기도 포천시 창수면 주원리 249-1번지,경기도 포천시 창수면 메치골로 178,127.1890876,37.9913107
2015-09-18,이천시,창전동,031-633-9001,467807,경기도 이천시 창전동 420-9번지,경기도 이천시 영창로163번길 22,127.4411449,37.2828881
2015-09-18,용인시,처인구청,031-324-5114,449790,경기도 용인시 처인구 김량장동 286번지,경기도 용인시 처인구 금령로 50,127.2013393,37.2343781
2015-09-18,하남시,천현동,031-790-6601,465250,경기도 하남시 하산곡동 172-1번지,경기도 하남시 검단남로 48,127.224028,37.519184
2015-09-18,광명시,철산1동,02-2680-6608,423829,경기도 광명시 철산동 9-141번지,경기도 광명시 사성로 121,126.867862,37.490742
2015-09-18,광명시,철산2동,02-2680-6609,423831,경기도 광명시 철산동 154번지,경기도 광명시 시청로 94,126.8666222,37.4846893
2015-09-18,광명시,철산3동,02-2680-5201,423033,경기도 광명시 철산동 449-1번지,경기도 광명시 철산로 56,126.8722073,37.4769468
2015-09-18,광명시,철산4동,02-2680-6611,423034,경기도 광명시 철산동 489-2번지,경기도 광명시 도덕공원로 60,126.8645021,37.474091
2015-09-18,의왕시,청계동,031-345-3271,437120,경기도 의왕시 포일동 602-15번지,경기도 의왕시 안양판교로 232,126.9959664,37.3885865
2015-09-18,평택시,청북면,031-8024-8860,451831,경기도 평택시 청북읍 현곡리 293-4번지,경기도 평택시 청북읍 청원로 2,126.9342574,37.039808
2015-09-18,연천군,청산면,031-839-2604,486850,경기도 연천군 청산면 초성리 440-15번지,경기도 연천군 청산면 청신로 71,127.0677713,37.9817276
2015-09-18,양평군,청운면,031-770-3221,476863,경기도 양평군 청운면 용두리 625-1번지,경기도 양평군 청운면 용두로 170,127.7107225,37.5562554
2015-09-18,가평군,청평면,031-584-3001,477815,경기도 가평군 청평면 청평리 333-1번지,경기도 가평군 청평면 은고개로 19,127.4241733,37.7404481
2015-09-18,광주시,초월읍,031-760-4898,464862,경기도 광주시 초월읍 대쌍령리 211-2번지,경기도 광주시 초월읍 경충대로 1241,127.2879426,37.3852446
2015-09-18,하남시,초이동,031-790-6610,465220,경기도 하남시 초이동 276-5번지,경기도 하남시 초이로 65,127.1708668,37.536629
2015-09-18,안산시,초지동,031-481-6607,425854,경기도 안산시 단원구 초지동 728-1번지,경기도 안산시 단원구 초지동로 67,126.8168644,37.309976
2015-09-18,오산시,초평동,031-370-6350,447190,경기도 오산시 벌음동 243-1번지,경기도 오산시 발안로 1308-9,127.040658,37.1398415
2015-09-18,하남시,춘궁동,031-790-6609,465060,경기도 하남시 춘궁동 333-2번지,경기도 하남시 서하남로 490,127.1941462,37.5221662
2015-09-18,부천시,춘의동,032-625-5762,420120,경기도 부천시 춘의동 171-56번지,경기도 부천시 부천로209번길 19,126.7858912,37.5026628
2015-09-18,고양시,탄현동,031-807-5780-5~7,411841,경기도 고양시 일산서구 탄현동 1488-3번지,경기도 고양시 일산서구 홀트로 36,126.768389,37.694264
2015-09-18,파주시,탄현면,031-940-8081,413843,경기도 파주시 탄현면 축현리 877-1번지,경기도 파주시 탄현면 방촌로649번길 24-7,126.7161589,37.8024773
2015-09-18,수원시,태장동,031-228-8762,443400,경기도 수원시 영통구 망포동 234-43번지,경기도 수원시 영통구 태장로54번길 10,127.0516158,37.2388486
2015-09-18,성남시,태평1동,031-729-5670,461855,경기도 성남시 수정구 태평동 6932번지,경기도 성남시 수정구 모란로 88,127.1261626,37.4407639
2015-09-18,성남시,태평2동,031-729-5690,461825,경기도 성남시 수정구 태평동 3307-2번지,경기도 성남시 수정구 남문로 108,127.1387084,37.4471327
2015-09-18,성남시,태평3동,031-729-5710,461827,경기도 성남시 수정구 태평동 3752-1번지,경기도 성남시 수정구 남문로 54,127.1330728,37.4453407
2015-09-18,성남시,태평4동,031-729-5730,461852,경기도 성남시 수정구 태평동 7293번지,경기도 성남시 수정구 남문로 132,127.141395,37.4479476
2015-09-18,평택시,통복동,031-8024-5740,450040,경기도 평택시 통복동 541번지,경기도 평택시 통복시장로48번길 41,127.0872793,37.0007991
2015-09-18,김포시,통진읍,031-980-5303,415860,경기도 김포시 통진읍 마송리 111-27번지,경기도 김포시 통진읍 김포대로2250번길 24-11,126.5972968,37.6917918
2015-09-18,남양주시,퇴계원면,031-590-2607,472820,경기도 남양주시 퇴계원면 퇴계원리 221-3번지,경기도 남양주시 퇴계원면 도제원로 13,127.1446671,37.6489851
2015-09-18,광주시,퇴촌면,031-760-4959,464841,경기도 광주시 퇴촌면 광동리 327-1번지,경기도 광주시 퇴촌면 탑골길 6,127.307124,37.4669039
2015-09-18,수원시,파장동,031-228-5744,440854,경기도 수원시 장안구 파장동 584-6번지,경기도 수원시 장안구 경수대로1073번길 11,126.9947975,37.3084021
2015-09-18,파주시,파주시청,031-940-4114,413719,경기도 파주시 아동동 215-1번지,경기도 파주시 시청로 50,126.7798768,37.7600413
